from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,features,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module features,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,link,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module link,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,location,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module location,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,page_manager,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module page_manager,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,panels,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module panels,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,text,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module text,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,views,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module views,Module ngpcampaign_media 6-ok from project ngpcampaign
ngpcampaign_media,NA,ok,6,6.x-2.7,ngpcampaign,views_content,ngpcampaign,Module ngpcampaign_media 6-ok from project ngpcampaign depends on module views_content,Module ngpcampaign_media 6-ok from project ngpcampaign
mailarchive,NA,ok,6,6.x-1.4,mailarchive,taxonomy,mailarchive,Module mailarchive 6-ok from project mailarchive depends on module taxonomy,Module mailarchive 6-ok from project mailarchive
mailarchive_view,NA,ok,6,6.x-1.4,mailarchive,taxonomy,mailarchive,Module mailarchive_view 6-ok from project mailarchive depends on module taxonomy,Module mailarchive_view 6-ok from project mailarchive
mailarchive_view,NA,ok,6,6.x-1.4,mailarchive,mailarchive,mailarchive,Module mailarchive_view 6-ok from project mailarchive depends on module mailarchive,Module mailarchive_view 6-ok from project mailarchive
mailarchive_cache,NA,ok,6,6.x-1.4,mailarchive,mailarchive,mailarchive,Module mailarchive_cache 6-ok from project mailarchive depends on module mailarchive,Module mailarchive_cache 6-ok from project mailarchive
mailarchive_stats,NA,ok,6,6.x-1.4,mailarchive,mailarchive,mailarchive,Module mailarchive_stats 6-ok from project mailarchive depends on module mailarchive,Module mailarchive_stats 6-ok from project mailarchive
mailarchive_rss,NA,ok,6,6.x-1.4,mailarchive,mailarchive,mailarchive,Module mailarchive_rss 6-ok from project mailarchive depends on module mailarchive,Module mailarchive_rss 6-ok from project mailarchive
wlw_blogapi,NA,ok,6,6.x-1.7,wlw_blogapi,blog,wlw_blogapi,Module wlw_blogapi 6-ok from project wlw_blogapi depends on module blog,Module wlw_blogapi 6-ok from project wlw_blogapi
image_overlay,NA,ok,6,6.x-0.3-beta2,image_overlay,image,image_overlay,Module image_overlay 6-ok from project image_overlay depends on module image,Module image_overlay 6-ok from project image_overlay
image_overlay,NA,ok,6,6.x-0.3-beta2,image_overlay,jquery_ui,image_overlay,Module image_overlay 6-ok from project image_overlay depends on module jquery_ui,Module image_overlay 6-ok from project image_overlay
linearcase,NA,ok,6,6.x-1.2,linearcase,autoload,linearcase,Module linearcase 6-ok from project linearcase depends on module autoload,Module linearcase 6-ok from project linearcase
linearcase,NA,ok,6,6.x-1.2,linearcase,closedquestion,linearcase,Module linearcase 6-ok from project linearcase depends on module closedquestion,Module linearcase 6-ok from project linearcase
linearcase,NA,ok,6,6.x-1.2,linearcase,book,linearcase,Module linearcase 6-ok from project linearcase depends on module book,Module linearcase 6-ok from project linearcase
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,content,om_airing,Module om_airing 6-ok from project om_airing depends on module content,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,content_copy,om_airing,Module om_airing 6-ok from project om_airing depends on module content_copy,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,number,om_airing,Module om_airing 6-ok from project om_airing depends on module number,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,text,om_airing,Module om_airing 6-ok from project om_airing depends on module text,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,date,om_airing,Module om_airing 6-ok from project om_airing depends on module date,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,taxonomy,om_airing,Module om_airing 6-ok from project om_airing depends on module taxonomy,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,calendar,om_airing,Module om_airing 6-ok from project om_airing depends on module calendar,Module om_airing 6-ok from project om_airing
om_airing,NA,ok,6,6.x-1.0-beta2,om_airing,nodereference,om_airing,Module om_airing 6-ok from project om_airing depends on module nodereference,Module om_airing 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,om_airing,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module om_airing,Module om_airing_feed 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,feedapi,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module feedapi,Module om_airing_feed 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,feedapi_node,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module feedapi_node,Module om_airing_feed 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,feedapi_inherit,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module feedapi_inherit,Module om_airing_feed 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,feedapi_mapper,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module feedapi_mapper,Module om_airing_feed 6-ok from project om_airing
om_airing_feed,NA,ok,6,6.x-1.0-beta2,om_airing,parser_simplepie,om_airing,Module om_airing_feed 6-ok from project om_airing depends on module parser_simplepie,Module om_airing_feed 6-ok from project om_airing
cck_field_indexer,NA,ok,6,6.x-1.0,field_indexer,field_indexer,field_indexer,Module cck_field_indexer 6-ok from project field_indexer depends on module field_indexer,Module cck_field_indexer 6-ok from project field_indexer
cck_field_indexer,NA,ok,6,6.x-1.0,field_indexer,content,field_indexer,Module cck_field_indexer 6-ok from project field_indexer depends on module content,Module cck_field_indexer 6-ok from project field_indexer
node_field_indexer,NA,ok,6,6.x-1.0,field_indexer,field_indexer,field_indexer,Module node_field_indexer 6-ok from project field_indexer depends on module field_indexer,Module node_field_indexer 6-ok from project field_indexer
field_indexer,NA,ok,6,6.x-1.0,field_indexer,search,field_indexer,Module field_indexer 6-ok from project field_indexer depends on module search,Module field_indexer 6-ok from project field_indexer
html2book,NA,ok,6,6.x-1.0,html2book,book,html2book,Module html2book 6-ok from project html2book depends on module book,Module html2book 6-ok from project html2book
cck_schema,NA,ok,6,6.x-1.6,graphviz_filter,content,graphviz_filter,Module cck_schema 6-ok from project graphviz_filter depends on module content,Module cck_schema 6-ok from project graphviz_filter
cck_schema,NA,ok,6,6.x-1.6,graphviz_filter,graphviz_filter,graphviz_filter,Module cck_schema 6-ok from project graphviz_filter depends on module graphviz_filter,Module cck_schema 6-ok from project graphviz_filter
workflow_graph,NA,ok,6,6.x-1.6,graphviz_filter,workflow,graphviz_filter,Module workflow_graph 6-ok from project graphviz_filter depends on module workflow,Module workflow_graph 6-ok from project graphviz_filter
workflow_graph,NA,ok,6,6.x-1.6,graphviz_filter,graphviz_filter,graphviz_filter,Module workflow_graph 6-ok from project graphviz_filter depends on module graphviz_filter,Module workflow_graph 6-ok from project graphviz_filter
graphviz_formats,NA,ok,6,6.x-1.6,graphviz_filter,graphviz_filter,graphviz_filter,Module graphviz_formats 6-ok from project graphviz_filter depends on module graphviz_filter,Module graphviz_formats 6-ok from project graphviz_filter
taxonomy_graph,NA,ok,6,6.x-1.6,graphviz_filter,taxonomy,graphviz_filter,Module taxonomy_graph 6-ok from project graphviz_filter depends on module taxonomy,Module taxonomy_graph 6-ok from project graphviz_filter
taxonomy_graph,NA,ok,6,6.x-1.6,graphviz_filter,graphviz_filter,graphviz_filter,Module taxonomy_graph 6-ok from project graphviz_filter depends on module graphviz_filter,Module taxonomy_graph 6-ok from project graphviz_filter
uc_ekomi,NA,ok,6,6.x-1.0,uc_ekomi,uc_store,uc_ekomi,Module uc_ekomi 6-ok from project uc_ekomi depends on module uc_store,Module uc_ekomi 6-ok from project uc_ekomi
virtual_roles_masquerade,NA,ok,6,6.x-1.1,virtual_roles,masquerade,virtual_roles,Module virtual_roles_masquerade 6-ok from project virtual_roles depends on module masquerade,Module virtual_roles_masquerade 6-ok from project virtual_roles
virtual_roles_masquerade,NA,ok,6,6.x-1.1,virtual_roles,virtual_roles,virtual_roles,Module virtual_roles_masquerade 6-ok from project virtual_roles depends on module virtual_roles,Module virtual_roles_masquerade 6-ok from project virtual_roles
uc_who_bought_what,NA,ok,6,6.x-2.13,uc_who_bought_what,uc_reports,uc_who_bought_what,Module uc_who_bought_what 6-ok from project uc_who_bought_what depends on module uc_reports,Module uc_who_bought_what 6-ok from project uc_who_bought_what
hosting_task_gc,NA,ok,6,6.x-1.0-alpha1,hosting_task_gc,hosting_site,hosting_task_gc,Module hosting_task_gc 6-ok from project hosting_task_gc depends on module hosting_site,Module hosting_task_gc 6-ok from project hosting_task_gc
modr8_bypass,NA,ok,6,6.x-1.4,modr8_bypass,modr8,modr8_bypass,Module modr8_bypass 6-ok from project modr8_bypass depends on module modr8,Module modr8_bypass 6-ok from project modr8_bypass
quizreg,NA,ok,6,6.x-1.1,quizreg,quiz,quizreg,Module quizreg 6-ok from project quizreg depends on module quiz,Module quizreg 6-ok from project quizreg
salesforcewebform,NA,ok,6,6.x-1.3,salesforcewebform,webform,salesforcewebform,Module salesforcewebform 6-ok from project salesforcewebform depends on module webform,Module salesforcewebform 6-ok from project salesforcewebform
salesforcefields,NA,ok,6,6.x-1.3,salesforcewebform,salesforcewebform,salesforcewebform,Module salesforcefields 6-ok from project salesforcewebform depends on module salesforcewebform,Module salesforcefields 6-ok from project salesforcewebform
admin_access,NA,ok,6,6.x-1.3,admin_access,menu,admin_access,Module admin_access 6-ok from project admin_access depends on module menu,Module admin_access 6-ok from project admin_access
admin_access,NA,ok,6,6.x-1.3,admin_access,menu_access,admin_access,Module admin_access 6-ok from project admin_access depends on module menu_access,Module admin_access 6-ok from project admin_access
admin_access,NA,ok,6,6.x-1.3,admin_access,menu_item_access,admin_access,Module admin_access 6-ok from project admin_access depends on module menu_item_access,Module admin_access 6-ok from project admin_access
one_comment_only,NA,ok,6,6.x-1.5,one_comment_only,nodecomment,one_comment_only,Module one_comment_only 6-ok from project one_comment_only depends on module nodecomment,Module one_comment_only 6-ok from project one_comment_only
ctog,NA,ok,6,6.x-1.0,ctog,og,ctog,Module ctog 6-ok from project ctog depends on module og,Module ctog 6-ok from project ctog
ctog,NA,ok,6,6.x-1.0,ctog,casetracker,ctog,Module ctog 6-ok from project ctog depends on module casetracker,Module ctog 6-ok from project ctog
affinity,NA,ok,6,6.x-1.2,affinity,votingapi,affinity,Module affinity 6-ok from project affinity depends on module votingapi,Module affinity 6-ok from project affinity
translation_overview,NA,ok,6,6.x-2.4,translation_overview,translation,translation_overview,Module translation_overview 6-ok from project translation_overview depends on module translation,Module translation_overview 6-ok from project translation_overview
uc_ideal_easy_payment,NA,ok,6,6.x-1.5,uc_ideal_easy,uc_payment,uc_ideal_easy,Module uc_ideal_easy_payment 6-ok from project uc_ideal_easy depends on module uc_payment,Module uc_ideal_easy_payment 6-ok from project uc_ideal_easy
password_policy_password_tab,NA,ok,6,6.x-1.5,password_policy,password_policy,password_policy,Module password_policy_password_tab 6-ok from project password_policy depends on module password_policy,Module password_policy_password_tab 6-ok from project password_policy
views_coda,NA,ok,6,6.x-1.0-alpha1,viewscoda,views,viewscoda,Module views_coda 6-ok from project viewscoda depends on module views,Module views_coda 6-ok from project viewscoda
accountmenu,NA,ok,6,6.x-1.9,accountmenu,menu,accountmenu,Module accountmenu 6-ok from project accountmenu depends on module menu,Module accountmenu 6-ok from project accountmenu
rules_pages,NA,ok,6,6.x-1.2,rules_pages,rules,rules_pages,Module rules_pages 6-ok from project rules_pages depends on module rules,Module rules_pages 6-ok from project rules_pages
easy_breadcrumb,NA,ok,6,6.x-1.19,easy_breadcrumb,pathauto,easy_breadcrumb,Module easy_breadcrumb 6-ok from project easy_breadcrumb depends on module pathauto,Module easy_breadcrumb 6-ok from project easy_breadcrumb
viewsdisplaytabs,NA,ok,6,6.x-1.0-beta6,viewsdisplaytabs,views,viewsdisplaytabs,Module viewsdisplaytabs 6-ok from project viewsdisplaytabs depends on module views,Module viewsdisplaytabs 6-ok from project viewsdisplaytabs
views_autocomplete_filters,NA,ok,6,6.x-1.2,views_autocomplete_filters,views,views_autocomplete_filters,Module views_autocomplete_filters 6-ok from project views_autocomplete_filters depends on module views,Module views_autocomplete_filters 6-ok from project views_autocomplete_filters
views_autocomplete_filters,NA,ok,6,6.x-1.2,views_autocomplete_filters,text,views_autocomplete_filters,Module views_autocomplete_filters 6-ok from project views_autocomplete_filters depends on module text,Module views_autocomplete_filters 6-ok from project views_autocomplete_filters
uc_pagosonline,NA,ok,6,6.x-1.1,uc_pagosonline,uc_payment,uc_pagosonline,Module uc_pagosonline 6-ok from project uc_pagosonline depends on module uc_payment,Module uc_pagosonline 6-ok from project uc_pagosonline
uc_pagosonline,NA,ok,6,6.x-1.1,uc_pagosonline,uc_cart,uc_pagosonline,Module uc_pagosonline 6-ok from project uc_pagosonline depends on module uc_cart,Module uc_pagosonline 6-ok from project uc_pagosonline
uc_pagosonline,NA,ok,6,6.x-1.1,uc_pagosonline,uc_order,uc_pagosonline,Module uc_pagosonline 6-ok from project uc_pagosonline depends on module uc_order,Module uc_pagosonline 6-ok from project uc_pagosonline
uc_pagosonline,NA,ok,6,6.x-1.1,uc_pagosonline,uc_store,uc_pagosonline,Module uc_pagosonline 6-ok from project uc_pagosonline depends on module uc_store,Module uc_pagosonline 6-ok from project uc_pagosonline
image_focus,NA,ok,6,6.x-1.2,image_focus,imageapi,image_focus,Module image_focus 6-ok from project image_focus depends on module imageapi,Module image_focus 6-ok from project image_focus
image_focus,NA,ok,6,6.x-1.2,image_focus,imagecache,image_focus,Module image_focus 6-ok from project image_focus depends on module imagecache,Module image_focus 6-ok from project image_focus
views_sparkline,NA,ok,6,6.x-1.0-beta1,views_sparkline,views,views_sparkline,Module views_sparkline 6-ok from project views_sparkline depends on module views,Module views_sparkline 6-ok from project views_sparkline
views_sparkline,NA,ok,6,6.x-1.0-beta1,views_sparkline,flot,views_sparkline,Module views_sparkline 6-ok from project views_sparkline depends on module flot,Module views_sparkline 6-ok from project views_sparkline
media_tubeua,NA,ok,6,6.x-1.0-beta1,media_tubeua,emfield,media_tubeua,Module media_tubeua 6-ok from project media_tubeua depends on module emfield,Module media_tubeua 6-ok from project media_tubeua
media_tubeua,NA,ok,6,6.x-1.0-beta1,media_tubeua,content,media_tubeua,Module media_tubeua 6-ok from project media_tubeua depends on module content,Module media_tubeua 6-ok from project media_tubeua
media_tubeua,NA,ok,6,6.x-1.0-beta1,media_tubeua,emvideo,media_tubeua,Module media_tubeua 6-ok from project media_tubeua depends on module emvideo,Module media_tubeua 6-ok from project media_tubeua
yuimenu,NA,ok,6,6.x-1.1-rc3,yuimenu,yui,yuimenu,Module yuimenu 6-ok from project yuimenu depends on module yui,Module yuimenu 6-ok from project yuimenu
css3pie,NA,ok,6,6.x-1.0-beta2,css3pie,libraries,css3pie,Module css3pie 6-ok from project css3pie depends on module libraries,Module css3pie 6-ok from project css3pie
webform_default_fields,NA,ok,6,6.x-1.4,webform_default_fields,webform,webform_default_fields,Module webform_default_fields 6-ok from project webform_default_fields depends on module webform,Module webform_default_fields 6-ok from project webform_default_fields
hashtags,NA,ok,6,6.x-1.1,hashtags,taxonomy,hashtags,Module hashtags 6-ok from project hashtags depends on module taxonomy,Module hashtags 6-ok from project hashtags
calais,NA,ok,6,6.x-3.6,opencalais,calais_api,opencalais,Module calais 6-ok from project opencalais depends on module calais_api,Module calais 6-ok from project opencalais
calais,NA,ok,6,6.x-3.6,opencalais,taxonomy,opencalais,Module calais 6-ok from project opencalais depends on module taxonomy,Module calais 6-ok from project opencalais
calais_api,NA,ok,6,6.x-3.6,opencalais,rdf,opencalais,Module calais_api 6-ok from project opencalais depends on module rdf,Module calais_api 6-ok from project opencalais
calais_tagmods,NA,ok,6,6.x-3.6,opencalais,calais,opencalais,Module calais_tagmods 6-ok from project opencalais depends on module calais,Module calais_tagmods 6-ok from project opencalais
calais_geo,NA,ok,6,6.x-3.6,opencalais,calais,opencalais,Module calais_geo 6-ok from project opencalais depends on module calais,Module calais_geo 6-ok from project opencalais
calais_geo,NA,ok,6,6.x-3.6,opencalais,gmap,opencalais,Module calais_geo 6-ok from project opencalais depends on module gmap,Module calais_geo 6-ok from project opencalais
uc_icici,NA,ok,6,6.x-2.0,uc_icici,uc_payment,uc_icici,Module uc_icici 6-ok from project uc_icici depends on module uc_payment,Module uc_icici 6-ok from project uc_icici
taxonomy_vtn,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy,taxonomy_vtn,Module taxonomy_vtn 6-ok from project taxonomy_vtn depends on module taxonomy,Module taxonomy_vtn 6-ok from project taxonomy_vtn
taxonomy_vtn_blocks,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy,taxonomy_vtn,Module taxonomy_vtn_blocks 6-ok from project taxonomy_vtn depends on module taxonomy,Module taxonomy_vtn_blocks 6-ok from project taxonomy_vtn
taxonomy_vtn_blocks,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy_vtn,taxonomy_vtn,Module taxonomy_vtn_blocks 6-ok from project taxonomy_vtn depends on module taxonomy_vtn,Module taxonomy_vtn_blocks 6-ok from project taxonomy_vtn
taxonomy_vtn_terms_blocks,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy,taxonomy_vtn,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn depends on module taxonomy,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn
taxonomy_vtn_terms_blocks,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy_vtn,taxonomy_vtn,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn depends on module taxonomy_vtn,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn
taxonomy_vtn_terms_blocks,NA,ok,6,6.x-1.11,taxonomy_vtn,taxonomy_vtn_blocks,taxonomy_vtn,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn depends on module taxonomy_vtn_blocks,Module taxonomy_vtn_terms_blocks 6-ok from project taxonomy_vtn
viewreference,NA,ok,6,6.x-3.6,viewreference,content,viewreference,Module viewreference 6-ok from project viewreference depends on module content,Module viewreference 6-ok from project viewreference
viewreference,NA,ok,6,6.x-3.6,viewreference,text,viewreference,Module viewreference 6-ok from project viewreference depends on module text,Module viewreference 6-ok from project viewreference
viewreference,NA,ok,6,6.x-3.6,viewreference,views,viewreference,Module viewreference 6-ok from project viewreference depends on module views,Module viewreference 6-ok from project viewreference
block_cpr,NA,ok,6,6.x-1.1,block_cpr,block,block_cpr,Module block_cpr 6-ok from project block_cpr depends on module block,Module block_cpr 6-ok from project block_cpr
profile_form_parts,NA,ok,6,6.x-1.0-beta2,profile_form_parts,content_profile,profile_form_parts,Module profile_form_parts 6-ok from project profile_form_parts depends on module content_profile,Module profile_form_parts 6-ok from project profile_form_parts
nodereference_quantifier,NA,ok,6,6.x-1.0-beta2,nodereference_quantifier,nodereference,nodereference_quantifier,Module nodereference_quantifier 6-ok from project nodereference_quantifier depends on module nodereference,Module nodereference_quantifier 6-ok from project nodereference_quantifier
menusync,NA,ok,6,6.x-1.0,menusync,menu,menusync,Module menusync 6-ok from project menusync depends on module menu,Module menusync 6-ok from project menusync
civicrm_contact_form,NA,ok,6,6.x-1.1,civicrm_contact_form,civicrm,civicrm_contact_form,Module civicrm_contact_form 6-ok from project civicrm_contact_form depends on module civicrm,Module civicrm_contact_form 6-ok from project civicrm_contact_form
civicrm_contact_form,NA,ok,6,6.x-1.1,civicrm_contact_form,contact,civicrm_contact_form,Module civicrm_contact_form 6-ok from project civicrm_contact_form depends on module contact,Module civicrm_contact_form 6-ok from project civicrm_contact_form
uc_ca_sms,NA,ok,6,6.x-1.0,uc_ca_sms,uc_cart,uc_ca_sms,Module uc_ca_sms 6-ok from project uc_ca_sms depends on module uc_cart,Module uc_ca_sms 6-ok from project uc_ca_sms
uc_ca_sms,NA,ok,6,6.x-1.0,uc_ca_sms,sms,uc_ca_sms,Module uc_ca_sms 6-ok from project uc_ca_sms depends on module sms,Module uc_ca_sms 6-ok from project uc_ca_sms
uc_ca_sms,NA,ok,6,6.x-1.0,uc_ca_sms,sms_user,uc_ca_sms,Module uc_ca_sms 6-ok from project uc_ca_sms depends on module sms_user,Module uc_ca_sms 6-ok from project uc_ca_sms
evoc,NA,ok,6,6.x-1.0-alpha2,evoc,rdf,evoc,Module evoc 6-ok from project evoc depends on module rdf,Module evoc 6-ok from project evoc
evoc,NA,ok,6,6.x-1.0-alpha2,evoc,sparql,evoc,Module evoc 6-ok from project evoc depends on module sparql,Module evoc 6-ok from project evoc
evocreference,NA,ok,6,6.x-1.0-alpha2,evoc,evoc,evoc,Module evocreference 6-ok from project evoc depends on module evoc,Module evocreference 6-ok from project evoc
evocreference,NA,ok,6,6.x-1.0-alpha2,evoc,content,evoc,Module evocreference 6-ok from project evoc depends on module content,Module evocreference 6-ok from project evoc
evocreference,NA,ok,6,6.x-1.0-alpha2,evoc,text,evoc,Module evocreference 6-ok from project evoc depends on module text,Module evocreference 6-ok from project evoc
evocreference,NA,ok,6,6.x-1.0-alpha2,evoc,optionwidgets,evoc,Module evocreference 6-ok from project evoc depends on module optionwidgets,Module evocreference 6-ok from project evoc
content_audit,NA,ok,6,6.x-1.0,content_audit,features,content_audit,Module content_audit 6-ok from project content_audit depends on module features,Module content_audit 6-ok from project content_audit
content_audit,NA,ok,6,6.x-1.0,content_audit,statistics,content_audit,Module content_audit 6-ok from project content_audit depends on module statistics,Module content_audit 6-ok from project content_audit
content_audit,NA,ok,6,6.x-1.0,content_audit,text,content_audit,Module content_audit 6-ok from project content_audit depends on module text,Module content_audit 6-ok from project content_audit
content_audit,NA,ok,6,6.x-1.0,content_audit,views,content_audit,Module content_audit 6-ok from project content_audit depends on module views,Module content_audit 6-ok from project content_audit
linkedin_profile,NA,ok,6,6.x-1.0-beta1,linkedin,linkedin,linkedin,Module linkedin_profile 6-ok from project linkedin depends on module linkedin,Module linkedin_profile 6-ok from project linkedin
linkedin_auth,NA,ok,6,6.x-1.0-beta1,linkedin,linkedin,linkedin,Module linkedin_auth 6-ok from project linkedin depends on module linkedin,Module linkedin_auth 6-ok from project linkedin
linkedin_status,NA,ok,6,6.x-1.0-beta1,linkedin,linkedin,linkedin,Module linkedin_status 6-ok from project linkedin depends on module linkedin,Module linkedin_status 6-ok from project linkedin
logwatcher,NA,ok,6,6.x-1.1,logwatcher,cronplus,logwatcher,Module logwatcher 6-ok from project logwatcher depends on module cronplus,Module logwatcher 6-ok from project logwatcher
user_contacts,NA,ok,6,6.x-1.0-beta1,user_contacts,location,user_contacts,Module user_contacts 6-ok from project user_contacts depends on module location,Module user_contacts 6-ok from project user_contacts
user_contacts,NA,ok,6,6.x-1.0-beta1,user_contacts,contact_importer,user_contacts,Module user_contacts 6-ok from project user_contacts depends on module contact_importer,Module user_contacts 6-ok from project user_contacts
user_contacts,NA,ok,6,6.x-1.0-beta1,user_contacts,feeds,user_contacts,Module user_contacts 6-ok from project user_contacts depends on module feeds,Module user_contacts 6-ok from project user_contacts
modalframe_cck_editor,NA,ok,6,6.x-1.0,modalframe_cck_editor,modalframe,modalframe_cck_editor,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor depends on module modalframe,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor
modalframe_cck_editor,NA,ok,6,6.x-1.0,modalframe_cck_editor,content,modalframe_cck_editor,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor depends on module content,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor
modalframe_cck_editor,NA,ok,6,6.x-1.0,modalframe_cck_editor,fieldgroup,modalframe_cck_editor,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor depends on module fieldgroup,Module modalframe_cck_editor 6-ok from project modalframe_cck_editor
linkit_views,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_views 6-ok from project linkit depends on module linkit,Module linkit_views 6-ok from project linkit
linkit_views,NA,ok,6,6.x-1.12,linkit,views,linkit,Module linkit_views 6-ok from project linkit depends on module views,Module linkit_views 6-ok from project linkit
linkit_taxonomy,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_taxonomy 6-ok from project linkit depends on module linkit,Module linkit_taxonomy 6-ok from project linkit
linkit_taxonomy,NA,ok,6,6.x-1.12,linkit,taxonomy,linkit,Module linkit_taxonomy 6-ok from project linkit depends on module taxonomy,Module linkit_taxonomy 6-ok from project linkit
linkit_node,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_node 6-ok from project linkit depends on module linkit,Module linkit_node 6-ok from project linkit
linkit_permissions,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_permissions 6-ok from project linkit depends on module linkit,Module linkit_permissions 6-ok from project linkit
linkit_file,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_file 6-ok from project linkit depends on module linkit,Module linkit_file 6-ok from project linkit
linkit_user,NA,ok,6,6.x-1.12,linkit,linkit,linkit,Module linkit_user 6-ok from project linkit depends on module linkit,Module linkit_user 6-ok from project linkit
smileys_import,NA,ok,6,6.x-1.1,smileys,smileys,smileys,Module smileys_import 6-ok from project smileys depends on module smileys,Module smileys_import 6-ok from project smileys
whosyourdaddy,NA,ok,6,6.x-1.0,whosyourdaddy,bad_judgement,whosyourdaddy,Module whosyourdaddy 6-ok from project whosyourdaddy depends on module bad_judgement,Module whosyourdaddy 6-ok from project whosyourdaddy
workflow_named_transitions,NA,ok,6,6.x-1.1,workflow_named_transitions,workflow,workflow_named_transitions,Module workflow_named_transitions 6-ok from project workflow_named_transitions depends on module workflow,Module workflow_named_transitions 6-ok from project workflow_named_transitions
lingotek,NA,ok,6,6.x-1.43,lingotek,locale,lingotek,Module lingotek 6-ok from project lingotek depends on module locale,Module lingotek 6-ok from project lingotek
lingotek,NA,ok,6,6.x-1.43,lingotek,translation,lingotek,Module lingotek 6-ok from project lingotek depends on module translation,Module lingotek 6-ok from project lingotek
mailing_label,NA,ok,6,6.x-1.1-beta1,mailing_label,views,mailing_label,Module mailing_label 6-ok from project mailing_label depends on module views,Module mailing_label 6-ok from project mailing_label
admin_language,NA,ok,6,6.x-1.4,admin_language,locale,admin_language,Module admin_language 6-ok from project admin_language depends on module locale,Module admin_language 6-ok from project admin_language
openspace_openlayers,NA,ok,6,6.x-2.0-beta2,openspace,openlayers,openspace,Module openspace_openlayers 6-ok from project openspace depends on module openlayers,Module openspace_openlayers 6-ok from project openspace
openspace_openlayers,NA,ok,6,6.x-2.0-beta2,openspace,ctools,openspace,Module openspace_openlayers 6-ok from project openspace depends on module ctools,Module openspace_openlayers 6-ok from project openspace
